"dataname","replacement","MainPrey","Npredator","Nprey.MainPrey","Nconsumed.MainPrey.mean","Nconsumed.MainPrey.se","Nprey.AltPrey","Nconsumed.AltPrey.mean","Nconsumed.AltPrey.se","n","Nconsumed.MainPrey.var","Nconsumed.AltPrey.var","log.Nconsumed.MainPrey.mean","log.Nconsumed.AltPrey.mean","log.Nconsumed.MainPrey.var","log.Nconsumed.AltPrey.var","log.Nprey.MainPrey","log.Nprey.AltPrey","weights"
"Iyer_1996_Bc",FALSE,"Prey2",1,4,0.388,0.247,0,0,0,8,3.904576,0,-0.946749939358864,-Inf,1.36214919865135,-Inf,1.38629436111989,0,8
"Iyer_1996_Bc",FALSE,"Prey2",1,8,0.246,0.167,0,0,0,8,1.784896,0,-1.40242374304977,-Inf,0.579360150228908,-Inf,2.07944154167984,0,8
"Iyer_1996_Bc",FALSE,"Prey2",1,16,0.367,0.199,0,0,0,8,2.534464,0,-1.00239343092757,-Inf,0.929982174844383,-Inf,2.77258872223978,0,8
"Iyer_1996_Bc",FALSE,"Prey2",1,32,1.009,0.883,0,0,0,8,49.900096,0,0.0089597413714718,-Inf,3.91002292660332,-Inf,3.46573590279973,0,8
"Iyer_1996_Bc",FALSE,"Prey2",1,64,0.883,0.597,0,0,0,8,22.810176,0,-0.124430078378177,-Inf,3.1272067521806,-Inf,4.15888308335967,0,8
"Iyer_1996_Bc",FALSE,"Prey2",1,128,0.905,0.291,0,0,0,8,5.419584,0,-0.0998203352822109,-Inf,1.69001905973838,-Inf,4.85203026391962,0,8
"Iyer_1996_Bc",FALSE,"Prey2",1,256,1.174,0.362,0,0,0,8,8.386816,0,0.160416721405905,-Inf,2.12666094904694,-Inf,5.54517744447956,0,8
"Iyer_1996_Bc",FALSE,"Prey2",1,2,0.002,0.003,2,0.217,0.034,8,0.000576,0.073984,-6.21460809842219,-1.52785792544168,-7.45940289726838,-2.60390642537228,0.693147180559945,0.693147180559945,8
"Iyer_1996_Bc",FALSE,"Prey2",1,4,0.131,0.35,4,1.665,0.252,8,7.84,4.064256,-2.03255795578099,0.509825123432407,2.05923883436232,1.40223070041824,1.38629436111989,1.38629436111989,8
"Iyer_1996_Bc",FALSE,"Prey2",1,8,0.003,0.004,8,3.165,0.391,8,0.001024,9.784384,-5.80914299031403,1.15215305559614,-6.88403875236482,2.28078764536613,2.07944154167984,2.07944154167984,8
"Iyer_1996_Bc",FALSE,"Prey2",1,16,0.14,0.38,16,3.362,0.43,8,9.2416,11.8336,-1.96611285637283,1.21253603498642,2.22371503083626,2.47094294277061,2.77258872223978,2.77258872223978,8
"Iyer_1996_Bc",FALSE,"Prey2",1,64,0.142,0.345,64,6.55,0.675,8,7.6176,29.16,-1.95192822138088,1.87946504964716,2.03046135945812,3.37279790714046,4.15888308335967,4.15888308335967,8
"Iyer_1996_Bc",FALSE,"Prey2",1,128,0.311,0.751,128,5.901,0.708,8,36.096064,32.080896,-1.1679623668029,1.77512182807503,3.58618382892367,3.46826071278284,4.85203026391962,4.85203026391962,8
"Iyer_1996_Bc",FALSE,"Prey2",1,256,0.424,0.549,256,8.095,0.722,8,19.289664,33.362176,-0.858021823750179,2.0912465871296,2.95956940841446,3.50742280318105,5.54517744447956,5.54517744447956,8
"Iyer_1996_Bp",FALSE,"Prey1",1,2,0.632,0.193,0,0,0,8,2.383936,0,-0.45886588483528,-Inf,0.868752903205169,-Inf,0.693147180559945,0,8
"Iyer_1996_Bp",FALSE,"Prey1",1,4,0.649,0.228,0,0,0,8,3.326976,0,-0.432322562278047,-Inf,1.20206378330428,-Inf,1.38629436111989,0,8
"Iyer_1996_Bp",FALSE,"Prey1",1,8,1.035,0.263,0,0,0,8,4.426816,0,0.0344014267173323,-Inf,1.48768058975093,-Inf,2.07944154167984,0,8
"Iyer_1996_Bp",FALSE,"Prey1",1,16,2.509,0.351,0,0,0,8,7.884864,0,0.919884267384285,-Inf,2.06494497232713,-Inf,2.77258872223978,0,8
"Iyer_1996_Bp",FALSE,"Prey1",1,32,2.509,0.509,0,0,0,8,16.581184,0,0.919884267384285,-Inf,2.80826855849644,-Inf,3.46573590279973,0,8
"Iyer_1996_Bp",FALSE,"Prey1",1,64,3.281,0.404,0,0,0,8,10.445824,0,1.18814825397896,-Inf,2.3462022813177,-Inf,4.15888308335967,0,8
"Iyer_1996_Bp",FALSE,"Prey1",1,128,3.895,0.404,0,0,0,8,10.445824,0,1.35969367932271,-Inf,2.3462022813177,-Inf,4.85203026391962,0,8
"Iyer_1996_Bp",FALSE,"Prey1",1,256,2.123,0.526,0,0,0,8,17.707264,0,0.752830182721119,-Inf,2.87397495087082,-Inf,5.54517744447956,0,8
"Iyer_1996_Bp",FALSE,"Prey1",1,2,0.241,0.462,2,0.107,0.133,8,13.660416,1.132096,-1.42295834549148,-2.23492644452023,2.61450230755888,0.124070781838905,0.693147180559945,0.693147180559945,8
"Iyer_1996_Bp",FALSE,"Prey1",1,8,0.12,0.341,8,0.215,0.172,8,7.441984,1.893376,-2.12026353620009,-1.53711725085447,2.00713747996243,0.638361479022304,2.07944154167984,2.07944154167984,8
"Iyer_1996_Bp",FALSE,"Prey1",1,16,0.743,0.422,16,0.218,0.173,8,11.397376,1.915456,-0.297059234264378,-1.52326021619305,2.43338315346742,0.649955714390956,2.77258872223978,2.77258872223978,8
"Iyer_1996_Bp",FALSE,"Prey1",1,32,1.245,0.341,32,1.227,0.311,8,7.441984,6.190144,0.219135529916671,0.204572165728774,2.00713747996243,1.82295834975387,3.46573590279973,3.46573590279973,8
"Iyer_1996_Bp",FALSE,"Prey1",1,64,1.406,0.442,64,1.394,0.483,8,12.503296,14.930496,0.340748793388473,0.332177312338332,2.52599228955079,2.70340583270054,4.15888308335967,4.15888308335967,8
"Iyer_1996_Bp",FALSE,"Prey1",1,128,2.61,0.482,128,2.272,0.496,8,14.868736,15.745024,0.959350221334602,0.820660500858905,2.6992607534966,2.75652437884525,4.85203026391962,4.85203026391962,8
"Iyer_1996_Bp",FALSE,"Prey1",1,256,4.096,0.924,256,2.177,0.749,8,54.641664,35.904064,1.41001088773721,0.77794778225241,4.00079666867877,3.58085049242984,5.54517744447956,5.54517744447956,8
"Iyer_1996_Bp",FALSE,"Prey2",1,2,0.33,0.342,0,0,0,8,7.485696,0,-1.10866262452161,-Inf,2.01299399952061,-Inf,0.693147180559945,0,8
"Iyer_1996_Bp",FALSE,"Prey2",1,4,0.388,0.247,0,0,0,8,3.904576,0,-0.946749939358864,-Inf,1.36214919865135,-Inf,1.38629436111989,0,8
"Iyer_1996_Bp",FALSE,"Prey2",1,8,0.246,0.167,0,0,0,8,1.784896,0,-1.40242374304977,-Inf,0.579360150228908,-Inf,2.07944154167984,0,8
"Iyer_1996_Bp",FALSE,"Prey2",1,16,0.367,0.199,0,0,0,8,2.534464,0,-1.00239343092757,-Inf,0.929982174844383,-Inf,2.77258872223978,0,8
"Iyer_1996_Bp",FALSE,"Prey2",1,32,1.009,0.883,0,0,0,8,49.900096,0,0.0089597413714718,-Inf,3.91002292660332,-Inf,3.46573590279973,0,8
"Iyer_1996_Bp",FALSE,"Prey2",1,64,0.883,0.597,0,0,0,8,22.810176,0,-0.124430078378177,-Inf,3.1272067521806,-Inf,4.15888308335967,0,8
"Iyer_1996_Bp",FALSE,"Prey2",1,128,0.905,0.291,0,0,0,8,5.419584,0,-0.0998203352822109,-Inf,1.69001905973838,-Inf,4.85203026391962,0,8
"Iyer_1996_Bp",FALSE,"Prey2",1,256,1.174,0.362,0,0,0,8,8.386816,0,0.160416721405905,-Inf,2.12666094904694,-Inf,5.54517744447956,0,8
"Iyer_1996_Bp",FALSE,"Prey2",1,2,0.107,0.133,2,0.241,0.462,8,1.132096,13.660416,-2.23492644452023,-1.42295834549148,0.124070781838905,2.61450230755888,0.693147180559945,0.693147180559945,8
"Iyer_1996_Bp",FALSE,"Prey2",1,4,0.101,0.138,4,0.02,0,8,1.218816,0,-2.29263476214088,-3.91202300542815,0.197879895709807,-Inf,1.38629436111989,1.38629436111989,8
"Iyer_1996_Bp",FALSE,"Prey2",1,8,0.215,0.172,8,0.12,0.341,8,1.893376,7.441984,-1.53711725085447,-2.12026353620009,0.638361479022304,2.00713747996243,2.07944154167984,2.07944154167984,8
"Iyer_1996_Bp",FALSE,"Prey2",1,16,0.218,0.173,16,0.743,0.422,8,1.915456,11.397376,-1.52326021619305,-0.297059234264378,0.649955714390956,2.43338315346742,2.77258872223978,2.77258872223978,8
"Iyer_1996_Bp",FALSE,"Prey2",1,32,1.227,0.311,32,1.245,0.341,8,6.190144,7.441984,0.204572165728774,0.219135529916671,1.82295834975387,2.00713747996243,3.46573590279973,3.46573590279973,8
"Iyer_1996_Bp",FALSE,"Prey2",1,64,1.394,0.483,64,1.406,0.442,8,14.930496,12.503296,0.332177312338332,0.340748793388473,2.70340583270054,2.52599228955079,4.15888308335967,4.15888308335967,8
"Iyer_1996_Bp",FALSE,"Prey2",1,128,2.272,0.496,128,2.61,0.482,8,15.745024,14.868736,0.820660500858905,0.959350221334602,2.75652437884525,2.6992607534966,4.85203026391962,4.85203026391962,8
"Iyer_1996_Bp",FALSE,"Prey2",1,256,2.177,0.749,256,4.096,0.924,8,35.904064,54.641664,0.77794778225241,1.41001088773721,3.58085049242984,4.00079666867877,5.54517744447956,5.54517744447956,8
"Iyer_1996_Br",FALSE,"Prey1",1,2,1.282,0.401,0,0,0,8,10.291264,0,0.248421358498478,-Inf,2.33129538000854,-Inf,0.693147180559945,0,8
"Iyer_1996_Br",FALSE,"Prey1",1,4,2.161,0.511,0,0,0,8,16.711744,0,0.770571077524749,-Inf,2.81611170580281,-Inf,1.38629436111989,0,8
"Iyer_1996_Br",FALSE,"Prey1",1,8,2.308,0.876,0,0,0,8,49.112064,0,0.836381348645853,-Inf,3.89410470726818,-Inf,2.07944154167984,0,8
"Iyer_1996_Br",FALSE,"Prey1",1,16,3.443,0.839,0,0,0,8,45.050944,0,1.23634318435639,-Inf,3.80779393832981,-Inf,2.77258872223978,0,8
"Iyer_1996_Br",FALSE,"Prey1",1,32,6.19,1.095,0,0,0,8,76.7376,0,1.8229350866965,-Inf,4.3403918098966,-Inf,3.46573590279973,0,8
"Iyer_1996_Br",FALSE,"Prey1",1,64,7.656,2.19,0,0,0,8,306.9504,0,2.03548965415065,-Inf,5.72668617101649,-Inf,4.15888308335967,0,8
"Iyer_1996_Br",FALSE,"Prey1",1,128,8.022,2.044,0,0,0,8,267.387904,0,2.08218776734786,-Inf,5.58870042804259,-Inf,4.85203026391962,0,8
"Iyer_1996_Br",FALSE,"Prey1",1,256,6.923,0.985,0,0,0,8,62.0944,0,1.93484920169589,-Inf,4.12865580773958,-Inf,5.54517744447956,0,8
"Iyer_1996_Br",FALSE,"Prey1",1,2,0.131,0.197,2,0.108,0.161,8,2.483776,1.658944,-2.03255795578099,-2.22562405185792,0.909779982871375,0.506181255364324,0.693147180559945,0.693147180559945,8
"Iyer_1996_Br",FALSE,"Prey1",1,4,0.613,0.263,4,0.121,0.143,8,4.426816,1.308736,-0.489390343045926,-2.1119647333854,1.48768058975093,0.269061785915212,1.38629436111989,1.38629436111989,8
"Iyer_1996_Br",FALSE,"Prey1",1,8,1.204,0.438,8,0.661,0.224,8,12.278016,3.211264,0.185649346886629,-0.414001439130451,2.50781034614829,1.16666462910548,2.07944154167984,2.07944154167984,8
"Iyer_1996_Br",FALSE,"Prey1",1,16,2.299,0.438,16,1.213,0.53,8,12.278016,17.9776,0.832474245781044,0.193096629961913,2.50781034614829,2.88912653848773,2.77258872223978,2.77258872223978,8
"Iyer_1996_Br",FALSE,"Prey1",1,32,3.788,0.482,32,2.159,1.099,8,14.868736,77.299264,1.33183817532383,0.76964515153267,2.6992607534966,4.34768443420264,3.46573590279973,3.46573590279973,8
"Iyer_1996_Br",FALSE,"Prey1",1,64,2.474,0.81,64,0.64,0.268,8,41.9904,4.596736,0.905836273970296,-0.446287102628419,3.73744102072837,1.52534648641711,4.15888308335967,4.15888308335967,8
"Iyer_1996_Br",FALSE,"Prey1",1,128,4.007,0.526,128,1.956,0.489,8,17.707264,15.303744,1.38804283165401,0.670901571612626,2.87397495087082,2.72809750434514,4.85203026391962,4.85203026391962,8
"Iyer_1996_Br",FALSE,"Prey1",1,256,4.818,0.964,256,3.939,1.379,8,59.474944,121.705024,1.57235890419268,1.37092688398877,4.08555511461649,4.801600280982,5.54517744447956,5.54517744447956,8
"Iyer_1996_Br",FALSE,"Prey2",1,2,0.33,0.342,0,0,0,8,7.485696,0,-1.10866262452161,-Inf,2.01299399952061,-Inf,0.693147180559945,0,8
"Iyer_1996_Br",FALSE,"Prey2",1,4,0.388,0.247,0,0,0,8,3.904576,0,-0.946749939358864,-Inf,1.36214919865135,-Inf,1.38629436111989,0,8
"Iyer_1996_Br",FALSE,"Prey2",1,8,0.246,0.167,0,0,0,8,1.784896,0,-1.40242374304977,-Inf,0.579360150228908,-Inf,2.07944154167984,0,8
"Iyer_1996_Br",FALSE,"Prey2",1,16,0.367,0.199,0,0,0,8,2.534464,0,-1.00239343092757,-Inf,0.929982174844383,-Inf,2.77258872223978,0,8
"Iyer_1996_Br",FALSE,"Prey2",1,32,1.009,0.883,0,0,0,8,49.900096,0,0.0089597413714718,-Inf,3.91002292660332,-Inf,3.46573590279973,0,8
"Iyer_1996_Br",FALSE,"Prey2",1,64,0.883,0.597,0,0,0,8,22.810176,0,-0.124430078378177,-Inf,3.1272067521806,-Inf,4.15888308335967,0,8
"Iyer_1996_Br",FALSE,"Prey2",1,128,0.905,0.291,0,0,0,8,5.419584,0,-0.0998203352822109,-Inf,1.69001905973838,-Inf,4.85203026391962,0,8
"Iyer_1996_Br",FALSE,"Prey2",1,256,1.174,0.362,0,0,0,8,8.386816,0,0.160416721405905,-Inf,2.12666094904694,-Inf,5.54517744447956,0,8
"Iyer_1996_Br",FALSE,"Prey2",1,2,0.108,0.161,2,0.131,0.197,8,1.658944,2.483776,-2.22562405185792,-2.03255795578099,0.506181255364324,0.909779982871375,0.693147180559945,0.693147180559945,8
"Iyer_1996_Br",FALSE,"Prey2",1,4,0.121,0.143,4,0.613,0.263,8,1.308736,4.426816,-2.1119647333854,-0.489390343045926,0.269061785915212,1.48768058975093,1.38629436111989,1.38629436111989,8
"Iyer_1996_Br",FALSE,"Prey2",1,8,0.661,0.224,8,1.204,0.438,8,3.211264,12.278016,-0.414001439130451,0.185649346886629,1.16666462910548,2.50781034614829,2.07944154167984,2.07944154167984,8
"Iyer_1996_Br",FALSE,"Prey2",1,16,1.213,0.53,16,2.299,0.438,8,17.9776,12.278016,0.193096629961913,0.832474245781044,2.88912653848773,2.50781034614829,2.77258872223978,2.77258872223978,8
"Iyer_1996_Br",FALSE,"Prey2",1,32,2.159,1.099,32,3.788,0.482,8,77.299264,14.868736,0.76964515153267,1.33183817532383,4.34768443420264,2.6992607534966,3.46573590279973,3.46573590279973,8
"Iyer_1996_Br",FALSE,"Prey2",1,64,0.64,0.268,64,2.474,0.81,8,4.596736,41.9904,-0.446287102628419,0.905836273970296,1.52534648641711,3.73744102072837,4.15888308335967,4.15888308335967,8
"Iyer_1996_Br",FALSE,"Prey2",1,128,1.956,0.489,128,4.007,0.526,8,15.303744,17.707264,0.670901571612626,1.38804283165401,2.72809750434514,2.87397495087082,4.85203026391962,4.85203026391962,8
"Iyer_1996_Br",FALSE,"Prey2",1,256,3.939,1.379,256,4.818,0.964,8,121.705024,59.474944,1.37092688398877,1.57235890419268,4.801600280982,4.08555511461649,5.54517744447956,5.54517744447956,8
"Kalinkat_2011_C",TRUE,"Prey1",1,1,0.333333333333333,0.086066296582387,29,7.33333333333333,0.807373427759331,6,0.266666666666667,23.4666666666667,-1.09861228866811,1.99243016469021,-1.32175583998232,3.15558097449589,0,3.36729582998647,6
"Kalinkat_2011_C",TRUE,"Prey1",1,10,1.16666666666667,0.0680413817439772,20,1.33333333333333,0.389681731483337,6,0.166666666666667,5.46666666666667,0.154150679827258,0.287682072451781,-1.79175946922805,1.69866904616204,2.30258509299405,2.99573227355399,6
"Kalinkat_2011_C",TRUE,"Prey1",1,20,1.33333333333333,0.086066296582387,10,0.666666666666667,0.172132593164774,6,0.266666666666667,1.06666666666667,0.287682072451781,-0.405465108108164,-1.32175583998232,0.0645385211375712,2.99573227355399,2.30258509299405,6
"Kalinkat_2011_C",TRUE,"Prey1",1,25,1.33333333333333,0.086066296582387,5,0.5,0.139443337755679,6,0.266666666666667,0.7,0.287682072451781,-0.693147180559945,-1.32175583998232,-0.356674943938732,3.2188758248682,1.6094379124341,6
"Kalinkat_2011_C",TRUE,"Prey1",1,27,1.28571428571429,0.0697071480677524,3,0.428571428571429,0.0763603548321213,7,0.238095238095238,0.285714285714286,0.251314428280906,-0.847297860387204,-1.43508452528932,-1.25276296849537,3.29583686600433,1.09861228866811,7
"Kalinkat_2011_C",TRUE,"Prey1",1,29,1.5,0.0912870929175277,1,0,0,6,0.3,0,0.405465108108164,-Inf,-1.20397280432594,-Inf,3.36729582998647,0,6
"Kalinkat_2011_C",TRUE,"Prey1",1,3,0.5,0.0912870929175277,27,4.5,0.390867979985286,6,0.3,5.5,-0.693147180559945,1.50407739677627,-1.20397280432594,1.70474809223843,1.09861228866811,3.29583686600433,6
"Kalinkat_2011_C",TRUE,"Prey1",1,5,0.666666666666667,0.086066296582387,25,3.66666666666667,0.479196858952174,6,0.266666666666667,8.26666666666667,-0.405465108108164,1.29928298413026,-1.32175583998232,2.11223136450283,1.6094379124341,3.2188758248682,6
"Kalinkat_2011_C",TRUE,"Prey2",1,29,7.33333333333333,0.807373427759331,1,0.333333333333333,0.086066296582387,6,23.4666666666667,0.266666666666667,1.99243016469021,-1.09861228866811,3.15558097449589,-1.32175583998232,3.36729582998647,0,6
"Kalinkat_2011_C",TRUE,"Prey2",1,20,1.33333333333333,0.389681731483337,10,1.16666666666667,0.0680413817439772,6,5.46666666666667,0.166666666666667,0.287682072451781,0.154150679827258,1.69866904616204,-1.79175946922805,2.99573227355399,2.30258509299405,6
"Kalinkat_2011_C",TRUE,"Prey2",1,10,0.666666666666667,0.172132593164774,20,1.33333333333333,0.086066296582387,6,1.06666666666667,0.266666666666667,-0.405465108108164,0.287682072451781,0.0645385211375712,-1.32175583998232,2.30258509299405,2.99573227355399,6
"Kalinkat_2011_C",TRUE,"Prey2",1,5,0.5,0.139443337755679,25,1.33333333333333,0.086066296582387,6,0.7,0.266666666666667,-0.693147180559945,0.287682072451781,-0.356674943938732,-1.32175583998232,1.6094379124341,3.2188758248682,6
"Kalinkat_2011_C",TRUE,"Prey2",1,3,0.428571428571429,0.0763603548321213,27,1.28571428571429,0.0697071480677524,7,0.285714285714286,0.238095238095238,-0.847297860387204,0.251314428280906,-1.25276296849537,-1.43508452528932,1.09861228866811,3.29583686600433,7
"Kalinkat_2011_C",TRUE,"Prey2",1,27,4.5,0.390867979985286,3,0.5,0.0912870929175277,6,5.5,0.3,1.50407739677627,-0.693147180559945,1.70474809223843,-1.20397280432594,3.29583686600433,1.09861228866811,6
"Kalinkat_2011_C",TRUE,"Prey2",1,25,3.66666666666667,0.479196858952174,5,0.666666666666667,0.086066296582387,6,8.26666666666667,0.266666666666667,1.29928298413026,-0.405465108108164,2.11223136450283,-1.32175583998232,3.2188758248682,1.6094379124341,6
"Kalinkat_2011_H",TRUE,"Prey1",1,1,0.833333333333333,0.0680413817439772,29,1.16666666666667,0.194840865741669,6,0.166666666666667,1.36666666666667,-0.182321556793955,0.154150679827258,-1.79175946922805,0.312374685042152,0,3.36729582998647,6
"Kalinkat_2011_H",TRUE,"Prey1",1,10,2,0.105409255338946,20,0.5,0.0912870929175277,6,0.4,0.3,0.693147180559945,-0.693147180559945,-0.916290731874155,-1.20397280432594,2.30258509299405,2.99573227355399,6
"Kalinkat_2011_H",TRUE,"Prey1",1,20,3.5,0.22973414586817,10,0.166666666666667,0.0680413817439772,6,1.9,0.166666666666667,1.25276296849537,-1.79175946922805,0.641853886172395,-1.79175946922805,2.99573227355399,2.30258509299405,6
"Kalinkat_2011_H",TRUE,"Prey1",1,25,3.5,0.22973414586817,5,0,0,6,1.9,0,1.25276296849537,-Inf,0.641853886172395,-Inf,3.2188758248682,1.6094379124341,6
"Kalinkat_2011_H",TRUE,"Prey1",1,27,2.66666666666667,0.201843356939833,3,0.166666666666667,0.0680413817439772,6,1.46666666666667,0.166666666666667,0.980829253011726,-1.79175946922805,0.382992252256106,-1.79175946922805,3.29583686600433,1.09861228866811,6
"Kalinkat_2011_H",TRUE,"Prey1",1,29,3.33333333333333,0.172132593164774,1,0.166666666666667,0.0680413817439772,6,1.06666666666667,0.166666666666667,1.20397280432594,-1.79175946922805,0.0645385211375712,-1.79175946922805,3.36729582998647,0,6
"Kalinkat_2011_H",TRUE,"Prey1",1,3,1.83333333333333,0.221526689304188,27,0.666666666666667,0.136082763487954,6,1.76666666666667,0.666666666666667,0.606135803570315,-0.405465108108164,0.569094531889966,-0.405465108108164,1.09861228866811,3.29583686600433,6
"Kalinkat_2011_H",TRUE,"Prey1",1,5,2.66666666666667,0.172132593164774,25,2.66666666666667,0.51279914485397,6,1.06666666666667,9.46666666666667,0.980829253011726,0.980829253011726,0.0645385211375712,2.24777685649905,1.6094379124341,3.2188758248682,6
"Kalinkat_2011_H",TRUE,"Prey2",1,29,1.16666666666667,0.194840865741669,1,0.833333333333333,0.0680413817439772,6,1.36666666666667,0.166666666666667,0.154150679827258,-0.182321556793955,0.312374685042152,-1.79175946922805,3.36729582998647,0,6
"Kalinkat_2011_H",TRUE,"Prey2",1,20,0.5,0.0912870929175277,10,2,0.105409255338946,6,0.3,0.4,-0.693147180559945,0.693147180559945,-1.20397280432594,-0.916290731874155,2.99573227355399,2.30258509299405,6
"Kalinkat_2011_H",TRUE,"Prey2",1,10,0.166666666666667,0.0680413817439772,20,3.5,0.22973414586817,6,0.166666666666667,1.9,-1.79175946922805,1.25276296849537,-1.79175946922805,0.641853886172395,2.30258509299405,2.99573227355399,6
"Kalinkat_2011_H",TRUE,"Prey2",1,3,0.166666666666667,0.0680413817439772,27,2.66666666666667,0.201843356939833,6,0.166666666666667,1.46666666666667,-1.79175946922805,0.980829253011726,-1.79175946922805,0.382992252256106,1.09861228866811,3.29583686600433,6
"Kalinkat_2011_H",TRUE,"Prey2",1,1,0.166666666666667,0.0680413817439772,29,3.33333333333333,0.172132593164774,6,0.166666666666667,1.06666666666667,-1.79175946922805,1.20397280432594,-1.79175946922805,0.0645385211375712,0,3.36729582998647,6
"Kalinkat_2011_H",TRUE,"Prey2",1,27,0.666666666666667,0.136082763487954,3,1.83333333333333,0.221526689304188,6,0.666666666666667,1.76666666666667,-0.405465108108164,0.606135803570315,-0.405465108108164,0.569094531889966,3.29583686600433,1.09861228866811,6
"Kalinkat_2011_H",TRUE,"Prey2",1,25,2.66666666666667,0.51279914485397,5,2.66666666666667,0.172132593164774,6,9.46666666666667,1.06666666666667,0.980829253011726,0.980829253011726,2.24777685649905,0.0645385211375712,3.2188758248682,1.6094379124341,6
"Kalinkat_2011_P",TRUE,"Prey1",1,1,0.166666666666667,0.0680413817439772,29,13.6666666666667,1.08354698747866,6,0.166666666666667,42.2666666666667,-1.79175946922805,2.6149597780362,-1.79175946922805,3.74399875333502,0,3.36729582998647,6
"Kalinkat_2011_P",TRUE,"Prey1",1,12,9.25,0.197642353760524,18,3.25,0.345571472863636,8,2.5,7.64285714285714,2.22462355152433,1.17865499634165,0.916290731874155,2.03377150484665,2.484906649788,2.89037175789616,8
"Kalinkat_2011_P",TRUE,"Prey1",1,18,9.5,0.3659625273557,12,1.25,0.186005952285711,8,8.57142857142857,2.21428571428571,2.2512917986065,0.22314355131421,2.14843441316679,0.794929874869888,2.89037175789616,2.484906649788,8
"Kalinkat_2011_P",TRUE,"Prey1",1,2,0.857142857142857,0.0985807941917649,28,11.7142857142857,1.13603405415772,7,0.476190476190476,63.2380952380952,-0.154150679827258,2.46080909820894,-0.741937344729377,4.14690689231296,0.693147180559945,3.3322045101752,7
"Kalinkat_2011_P",TRUE,"Prey1",1,24,10.25,0.52077380612206,6,0.625,0.132582521472478,8,17.3571428571429,1.125,2.32727770558442,-0.470003629245736,2.85400411372529,0.117783035656383,3.17805383034795,1.79175946922805,8
"Kalinkat_2011_P",TRUE,"Prey1",1,26,3.83333333333333,0.47628967220784,4,0.833333333333333,0.194840865741669,6,8.16666666666667,1.36666666666667,1.34373474670109,-0.182321556793955,2.10006082888257,0.312374685042152,3.25809653802148,1.38629436111989,6
"Kalinkat_2011_P",TRUE,"Prey1",1,28,2.66666666666667,0.310316445417088,2,0.333333333333333,0.086066296582387,6,3.46666666666667,0.266666666666667,0.980829253011726,-1.09861228866811,1.24319351747922,-1.32175583998232,3.3322045101752,0.693147180559945,6
"Kalinkat_2011_P",TRUE,"Prey1",1,29,4,0.233284737407922,1,0.428571428571429,0.0763603548321213,7,2.66666666666667,0.285714285714286,1.38629436111989,-0.847297860387204,0.980829253011726,-1.25276296849537,3.36729582998647,0,7
"Kalinkat_2011_P",TRUE,"Prey1",1,4,2.66666666666667,0.086066296582387,26,4,0.823272602348565,6,0.266666666666667,24.4,0.980829253011726,1.38629436111989,-1.32175583998232,3.19458313229916,1.38629436111989,3.25809653802148,6
"Kalinkat_2011_P",TRUE,"Prey1",1,6,4.5,0.200445931434318,24,6.25,0.52077380612206,8,2.57142857142857,17.3571428571429,1.50407739677627,1.83258146374831,0.944461608840852,2.85400411372529,1.79175946922805,3.17805383034795,8
"Kalinkat_2011_P",TRUE,"Prey2",1,29,13.6666666666667,1.08354698747866,1,0.166666666666667,0.0680413817439772,6,42.2666666666667,0.166666666666667,2.6149597780362,-1.79175946922805,3.74399875333502,-1.79175946922805,3.36729582998647,0,6
"Kalinkat_2011_P",TRUE,"Prey2",1,18,3.25,0.345571472863636,12,9.25,0.197642353760524,8,7.64285714285714,2.5,1.17865499634165,2.22462355152433,2.03377150484665,0.916290731874155,2.89037175789616,2.484906649788,8
"Kalinkat_2011_P",TRUE,"Prey2",1,12,1.25,0.186005952285711,18,9.5,0.3659625273557,8,2.21428571428571,8.57142857142857,0.22314355131421,2.2512917986065,0.794929874869888,2.14843441316679,2.484906649788,2.89037175789616,8
"Kalinkat_2011_P",TRUE,"Prey2",1,28,11.7142857142857,1.13603405415772,2,0.857142857142857,0.0985807941917649,7,63.2380952380952,0.476190476190476,2.46080909820894,-0.154150679827258,4.14690689231296,-0.741937344729377,3.3322045101752,0.693147180559945,7
"Kalinkat_2011_P",TRUE,"Prey2",1,6,0.625,0.132582521472478,24,10.25,0.52077380612206,8,1.125,17.3571428571429,-0.470003629245736,2.32727770558442,0.117783035656383,2.85400411372529,1.79175946922805,3.17805383034795,8
"Kalinkat_2011_P",TRUE,"Prey2",1,4,0.833333333333333,0.194840865741669,26,3.83333333333333,0.47628967220784,6,1.36666666666667,8.16666666666667,-0.182321556793955,1.34373474670109,0.312374685042152,2.10006082888257,1.38629436111989,3.25809653802148,6
"Kalinkat_2011_P",TRUE,"Prey2",1,2,0.333333333333333,0.086066296582387,28,2.66666666666667,0.310316445417088,6,0.266666666666667,3.46666666666667,-1.09861228866811,0.980829253011726,-1.32175583998232,1.24319351747922,0.693147180559945,3.3322045101752,6
"Kalinkat_2011_P",TRUE,"Prey2",1,1,0.428571428571429,0.0763603548321213,29,4,0.233284737407922,7,0.285714285714286,2.66666666666667,-0.847297860387204,1.38629436111989,-1.25276296849537,0.980829253011726,0,3.36729582998647,7
"Kalinkat_2011_P",TRUE,"Prey2",1,26,4,0.823272602348565,4,2.66666666666667,0.086066296582387,6,24.4,0.266666666666667,1.38629436111989,0.980829253011726,3.19458313229916,-1.32175583998232,3.25809653802148,1.38629436111989,6
